ProductID,ProductName,Category,City,Price,QuantitySold,Month,Year
564,Desk Lamp,Office Supplies,Rasht,997000,204,6,2021
400,Monitor,Electronics,Mashhad,47517000,49,4,2024
976,Laptop,Electronics,Tabriz,45925000,39,9,2020
504,Chair,Furniture,Rasht,2224000,75,8,2020
455,Desk Lamp,Office Supplies,Ahvaz,127000,221,10,2022
430,Table,Furniture,Isfahan,4512000,219,2,2024
122,Mouse,Electronics,Mashhad,49603000,25,7,2022
210,Headphone,Electronics,Mashhad,42857000,49,6,
216,Tablet,Electronics,Kermanshah,43217000,15,11,2020
226,Mouse,Electronics,Tehran,34343000,34,10,2020
355,Pen,Stationery,Shiraz,198000,89,4,2022
453,,Furniture,Tabriz,2643000,112,9,2022
421,Monitor,Electronics,Mashhad,48352000,3,10,2023
435,Tablet,Electronics,Ahvaz,7906000,23,11,2021
986,Bookshelf,Furniture,Kermanshah,2979000,387,5,2022
984,Headphone,Electronics,Karaj,1409000,75,3,2022
136,Headphone,Electronics,Shiraz,28316000,3,8,2023
316,Keyboard,Electronics,Kermanshah,9105000,409,6,2021
561,Bookshelf,Furniture,Qom,602000,220,2,2024
602,Bookshelf,Furniture,Tabriz,4516000,64,3,2021
527,Tablet,Electronics,Rasht,30566000,22,4,2023
896,Pen,Stationery,Mashhad,199000,66,1,2021
486,Laptop,Electronics,Tabriz,12162000,50,2,2023
501,Camera,Electronics,Rasht,12659000,34,2,2021
881,Tablet,Electronics,Qom,28744000,4,2,2021
367,Chair,Furniture,Tabriz,1488000,160,3,2024
159,Laptop,Electronics,Shiraz,7048000,355,8,2024
997,Desk Lamp,Office Supplies,Mashhad,746000,67,9,2021
735,Keyboard,Electronics,Tehran,33211000,21,6,2020
588,Table,Furniture,Ahvaz,3680000,382,,2020
599,Chair,Furniture,Rasht,2355000,415,11,2021
335,,Electronics,Mashhad,30172000,50,7,2022
463,Table,Furniture,Shiraz,2382000,45,5,2023
430,Camera,Electronics,Ahvaz,32877000,1,10,2024
472,Pen,Stationery,Kermanshah,171000,138,3,2021
573,Tablet,Electronics,Mashhad,20951000,20,8,2024
813,Monitor,Electronics,Qom,30124000,6,9,2023
410,Table,Furniture,Rasht,1526000,296,9,2023
631,Mouse,Electronics,Qom,20340000,18,3,2021
396,Keyboard,Electronics,Kermanshah,5558000,312,3,2021
592,Smartphone,Electronics,Kermanshah,20541000,5,,2024
305,,Furniture,Qom,1683000,464,10,2020
339,Tablet,Electronics,Ahvaz,36940000,48,7,2022
985,Keyboard,Electronics,Qom,2083000,342,8,2023
428,Monitor,Electronics,Tabriz,49143000,33,8,2024
375,Monitor,Electronics,Ahvaz,9351000,107,10,2021
457,Pen,Stationery,Tabriz,142000,93,4,2024
346,Chair,,Kermanshah,1607000,311,11,2021
423,Notebook,Stationery,Ahvaz,128000,137,11,2024
472,Bookshelf,Furniture,,1131000,,8,2021
479,Printer,Electronics,Rasht,34563000,48,3,2020
658,Desk Lamp,Office Supplies,Isfahan,103000,370,7,2024
471,Chair,Furniture,Qom,2725000,30,9,2021
778,Headphone,Electronics,Tehran,35812000,11,,2022
675,Headphone,Electronics,Ahvaz,10139000,26,12,2020
584,Camera,Electronics,Shiraz,14892000,3,12,2024
243,,Electronics,Tabriz,12174000,44,6,2020
565,Table,Furniture,Isfahan,3317000,321,4,2022
398,,Furniture,Tabriz,4940000,290,7,2024
400,Printer,Electronics,Qom,3847000,99,8,
846,Pen,Stationery,Mashhad,151000,59,2,2024
576,Bookshelf,Furniture,Karaj,2634000,80,4,2020
719,Keyboard,Electronics,,15832000,26,1,2023
535,Tablet,Electronics,Isfahan,13459000,32,,2024
739,Mouse,Electronics,Rasht,18360000,21,3,2022
893,Notebook,Stationery,Isfahan,11000,317,1,2024
516,Bookshelf,Furniture,Qom,3791000,186,2,2020
392,Bookshelf,Furniture,Tehran,3062000,165,8,2024
435,Keyboard,Electronics,Mashhad,1145000,291,7,2023
977,Monitor,Electronics,Qom,43560000,16,8,2022
546,Monitor,Electronics,Karaj,23563000,31,,2023
413,Chair,Furniture,Kermanshah,829000,25,1,2021
887,Bookshelf,Furniture,Ahvaz,550000,124,11,2020
424,Bookshelf,Furniture,Shiraz,2906000,208,6,2023
440,Bookshelf,Furniture,Tabriz,3610000,485,5,2024
581,Table,Furniture,Qom,4876000,333,8,2024
261,Desk Lamp,Office Supplies,Shiraz,675000,339,5,2020
996,Notebook,Stationery,Shiraz,30000,413,3,2020
666,Monitor,Electronics,Tabriz,24749000,28,6,2020
500,Desk Lamp,Office Supplies,Qom,246000,104,7,2020
609,Mouse,Electronics,Mashhad,46046000,30,4,2022
899,Desk Lamp,Office Supplies,Ahvaz,191000,359,4,2022
970,Headphone,Electronics,Mashhad,40635000,20,4,2024
189,Headphone,Electronics,Shiraz,33110000,14,6,2020
384,Monitor,Electronics,,4526000,175,2,2024
384,Printer,Electronics,Tabriz,9972000,289,3,2024
915,Mouse,Electronics,Rasht,39790000,,7,2023
737,Pen,Stationery,Ahvaz,17000,401,7,2023
994,Laptop,Electronics,Qom,25593000,39,7,2024
114,,Electronics,Rasht,18315000,3,2,2022
807,Printer,Electronics,Shiraz,2159000,331,10,2024
307,Headphone,Electronics,Rasht,9601000,264,7,2022
867,Bookshelf,Furniture,Isfahan,3375000,106,,2021
835,Keyboard,Electronics,Kermanshah,36815000,24,8,2022
379,Desk Lamp,Office Supplies,Ahvaz,623000,103,3,2024
121,Chair,Furniture,Kermanshah,2543000,431,6,2022
231,Camera,Electronics,Kermanshah,29425000,42,9,2021
215,Printer,Electronics,Tehran,46712000,19,6,2022
441,Bookshelf,Furniture,Karaj,2381000,75,7,
574,Monitor,Electronics,Isfahan,42289000,29,9,2022
587,Headphone,,Ahvaz,49354000,50,2,2021
243,Headphone,Electronics,Tehran,5363000,323,9,2020
918,Laptop,Electronics,Tabriz,38977000,17,6,2023
865,Chair,Furniture,Isfahan,1912000,475,4,2021
631,Monitor,Electronics,Isfahan,47302000,19,4,2020
960,Table,Furniture,Isfahan,3494000,348,5,2024
522,Chair,Furniture,Shiraz,1916000,318,,2021
705,Notebook,Stationery,Ahvaz,91000,488,11,2022
544,Chair,Furniture,,2528000,470,8,2024
345,Monitor,Electronics,Isfahan,6432000,23,1,2021
346,Table,Furniture,Isfahan,2062000,499,8,2021
800,Mouse,Electronics,Shiraz,24619000,14,3,2020
616,Chair,Furniture,Qom,525000,147,5,2021
105,Tablet,Electronics,Kermanshah,20959000,35,11,2023
914,Keyboard,Electronics,Isfahan,5201000,302,,
616,Chair,Furniture,Rasht,2635000,139,2,2020
602,,Furniture,Isfahan,1503000,282,3,2021
930,Mouse,Electronics,Ahvaz,38364000,42,6,2023
117,Bookshelf,Furniture,Isfahan,3090000,65,7,2024
675,Bookshelf,Furniture,Tabriz,4760000,87,8,2020
402,Table,Furniture,Isfahan,2129000,89,1,2020
776,Monitor,Electronics,Qom,14021000,17,1,2021
759,Keyboard,Electronics,Tabriz,41626000,13,6,2020
404,Smartphone,Electronics,Rasht,35698000,5,12,2024
139,Laptop,Electronics,Kermanshah,23128000,50,10,2020
957,Camera,Electronics,Mashhad,36981000,18,3,2023
555,Table,Furniture,Tabriz,3473000,269,,2021
399,Desk Lamp,Office Supplies,Isfahan,216000,213,5,2022
419,Keyboard,Electronics,Mashhad,28731000,33,7,2020
230,,Furniture,Tabriz,2047000,164,2,2020
750,Headphone,Electronics,Tehran,12715000,9,9,2020
911,Laptop,Electronics,Mashhad,6348000,90,3,2021
167,Laptop,Electronics,Qom,42839000,13,6,2021
630,Desk Lamp,Office Supplies,Isfahan,79000,227,5,2022
585,Desk Lamp,Office Supplies,Kermanshah,564000,45,,2022
711,Desk Lamp,Office Supplies,Tabriz,402000,282,3,2024
939,Headphone,Electronics,Isfahan,40673000,47,7,2020
332,Pen,Stationery,Tehran,126000,155,7,2021
164,Pen,Stationery,Karaj,191000,62,8,2020
366,Headphone,Electronics,Karaj,17893000,44,5,2022
915,Laptop,Electronics,Shiraz,44683000,33,9,2024
371,Keyboard,Electronics,Tehran,13290000,22,,2021
683,Camera,Electronics,Karaj,42958000,,5,2024
807,Keyboard,Electronics,Karaj,5914000,,,2021
927,Pen,Stationery,Tabriz,156000,404,4,2020
630,Pen,Stationery,Karaj,30000,312,,2024
697,Smartphone,Electronics,Shiraz,29550000,19,11,2020
825,Table,Furniture,Rasht,3491000,158,5,2023
916,Notebook,Stationery,Kermanshah,160000,240,11,2022
715,Pen,Stationery,Mashhad,188000,54,1,2022
656,Tablet,Electronics,Shiraz,27356000,9,6,2021
957,Headphone,Electronics,Shiraz,47905000,15,8,2020
315,Printer,Electronics,Shiraz,29491000,9,12,2021
840,Headphone,Electronics,Mashhad,18939000,31,4,2024
929,Tablet,Electronics,Kermanshah,10138000,23,1,2024
395,Notebook,Stationery,Karaj,174000,157,1,2021
565,Smartphone,Electronics,Shiraz,41229000,43,5,2023
498,Table,Furniture,Kermanshah,2082000,389,6,2023
288,Pen,Stationery,Karaj,43000,197,5,2024
762,Camera,Electronics,Isfahan,45523000,36,7,2024
208,Smartphone,Electronics,Tehran,17209000,47,1,2023
945,Monitor,Electronics,Tabriz,18198000,23,8,2020
718,Chair,Furniture,Kermanshah,2704000,21,9,2021
710,Printer,Electronics,Qom,16381000,37,6,2021
467,Monitor,Electronics,Isfahan,33936000,31,12,
440,,Furniture,Shiraz,3243000,97,7,2020
269,Mouse,,Shiraz,42528000,20,9,2021
842,Bookshelf,Furniture,Isfahan,4461000,493,8,2022
816,Pen,Stationery,Tehran,50000,443,,2020
144,Mouse,Electronics,Rasht,10437000,23,2,2020
608,Chair,Furniture,Mashhad,2933000,143,1,2021
989,Notebook,Stationery,Isfahan,193000,361,1,2022
224,Tablet,Electronics,Tehran,45908000,,4,2021
544,Table,Furniture,Ahvaz,1977000,156,11,2023
144,Printer,Electronics,Shiraz,7599000,,5,2022
723,Keyboard,Electronics,Tabriz,47691000,4,6,2023
199,,Electronics,Rasht,5811000,260,4,2024
233,Headphone,Electronics,Isfahan,23711000,17,7,2022
998,Monitor,Electronics,Karaj,6981000,379,9,2024
497,Smartphone,Electronics,Isfahan,27721000,41,7,2023
434,Camera,Electronics,Tehran,45591000,35,5,2023
132,Bookshelf,Furniture,Shiraz,920000,248,12,2024
303,Notebook,Stationery,Karaj,166000,368,11,2022
747,Camera,Electronics,Mashhad,1182000,32,5,2023
146,Camera,Electronics,Shiraz,20600000,50,3,2023
748,Headphone,Electronics,Tehran,15668000,50,4,
295,Bookshelf,Furniture,Tehran,1580000,404,3,2020
258,Keyboard,Electronics,Rasht,45023000,37,6,2021
387,Chair,Furniture,Isfahan,3400000,374,5,2021
690,Tablet,Electronics,Shiraz,17857000,30,5,2021
226,Table,Furniture,Rasht,4039000,35,8,2021
559,Notebook,Stationery,Tehran,27000,198,3,2022
222,Bookshelf,Furniture,Qom,3393000,124,3,
981,Laptop,Electronics,Qom,8958000,343,2,
672,Chair,Furniture,Rasht,2107000,359,11,2021
362,Desk Lamp,Office Supplies,Isfahan,720000,385,10,2021
772,Smartphone,Electronics,Karaj,40256000,33,10,2020
397,Smartphone,Electronics,Shiraz,30698000,35,2,2022
428,Chair,Furniture,Shiraz,1050000,451,6,2022
640,Printer,Electronics,Kermanshah,33206000,35,10,2020
155,Laptop,Electronics,Kermanshah,13046000,48,,2021
554,Table,Furniture,,2584000,127,9,2024
113,Desk Lamp,Office Supplies,Karaj,432000,235,12,2020
460,Tablet,Electronics,Shiraz,2595000,422,8,2021
555,Chair,Furniture,Rasht,4786000,191,1,2021
925,Headphone,Electronics,Isfahan,43075000,44,3,2022
310,Monitor,Electronics,Shiraz,19136000,20,12,2021
740,Headphone,Electronics,Kermanshah,45662000,21,11,
359,Pen,Stationery,Mashhad,104000,186,,2024
880,Pen,Stationery,Kermanshah,135000,411,11,
448,Table,Furniture,Mashhad,827000,468,11,2020
990,Bookshelf,Furniture,Qom,1529000,52,3,2024
970,Bookshelf,Furniture,Qom,1019000,418,10,2023
607,Laptop,Electronics,Isfahan,38290000,1,3,2023
527,Monitor,Electronics,Karaj,49606000,47,5,2024
181,Keyboard,Electronics,Tehran,17288000,39,5,2023
564,Camera,Electronics,Karaj,11762000,1,11,2021
277,Pen,Stationery,Ahvaz,182000,355,3,2022
586,Camera,Electronics,Tabriz,29483000,45,2,
692,Monitor,Electronics,Kermanshah,32315000,17,5,2022
948,Pen,Stationery,Ahvaz,64000,451,10,2021
211,Headphone,Electronics,Tehran,46055000,11,3,2022
424,Pen,Stationery,Tehran,126000,100,1,2022
748,Laptop,Electronics,Shiraz,44957000,40,9,2024
648,Printer,Electronics,Mashhad,17367000,37,8,2020
110,Notebook,Stationery,Rasht,120000,214,5,2022
521,Chair,Furniture,Kermanshah,983000,476,8,2022
463,Laptop,Electronics,Ahvaz,16750000,46,1,2023
571,Camera,Electronics,Shiraz,6555000,53,12,2022
354,Headphone,Electronics,Tabriz,48464000,8,12,2021
549,,Furniture,Karaj,4476000,266,2,2024
529,Chair,Furniture,Ahvaz,938000,433,7,2022
902,Monitor,Electronics,Karaj,40207000,44,7,2023
944,Keyboard,Electronics,Tehran,40924000,41,9,2020
101,Monitor,Electronics,Tabriz,18749000,9,1,2021
474,,Electronics,Ahvaz,45385000,1,9,2024
514,Smartphone,Electronics,Tehran,47468000,31,1,2021
548,Camera,Electronics,Tehran,46534000,39,9,2022
869,Tablet,Electronics,Kermanshah,8665000,348,11,2022
520,Table,Furniture,Tehran,521000,473,12,2024
897,Smartphone,Electronics,Karaj,30927000,43,,2023
245,Printer,Electronics,Qom,49363000,30,6,2020
917,Printer,Electronics,Isfahan,44445000,42,4,2023
471,Pen,Stationery,Tabriz,120000,291,12,2020
616,Camera,Electronics,Karaj,17842000,2,6,2020
705,Laptop,Electronics,Kermanshah,28886000,4,1,2024
876,Laptop,Electronics,Isfahan,44805000,3,6,2021
603,Headphone,Electronics,Mashhad,28282000,43,2,2023
694,Mouse,Electronics,Kermanshah,22652000,32,11,2022
106,Mouse,Electronics,Shiraz,40443000,,5,2023
339,Monitor,Electronics,Kermanshah,42152000,26,4,2020
421,Printer,Electronics,Tehran,30623000,46,5,2020
967,Tablet,Electronics,Isfahan,1299000,52,,
296,Table,Furniture,Rasht,1966000,252,6,2023
447,,Electronics,Rasht,35599000,25,3,2020
157,Pen,Stationery,Mashhad,86000,151,7,2021
689,Tablet,Electronics,Shiraz,34327000,2,10,2024
296,Notebook,Stationery,Qom,81000,56,11,2021
832,Camera,Electronics,Tehran,46471000,7,3,2021
651,Headphone,Electronics,Karaj,9302000,196,9,2024
543,Printer,Electronics,Shiraz,4322000,116,9,2021
856,Bookshelf,Furniture,Qom,3481000,18,,2024
819,Chair,Furniture,Kermanshah,4173000,293,10,2022
189,Printer,Electronics,Tehran,19100000,14,2,2023
403,Notebook,Stationery,Mashhad,32000,438,9,2024
361,Table,Furniture,Tehran,2604000,159,12,2023
397,Smartphone,Electronics,Isfahan,11794000,21,6,2021
774,Desk Lamp,Office Supplies,Shiraz,96000,224,2,2024
423,Chair,Furniture,Mashhad,2356000,287,3,2023
725,Monitor,Electronics,Shiraz,10548000,45,,2024
447,Headphone,Electronics,Qom,40022000,25,11,2024
657,Monitor,Electronics,Tabriz,44382000,34,8,2023
175,Chair,Furniture,Karaj,3191000,11,9,2023
843,Notebook,Stationery,Shiraz,96000,325,1,2022
745,Smartphone,Electronics,Rasht,45844000,36,9,2022
748,Chair,Furniture,Qom,4624000,485,7,2024
784,Printer,Electronics,Rasht,2177000,412,7,2020
629,Table,Furniture,Ahvaz,602000,358,7,2020
294,Table,Furniture,Isfahan,3088000,50,3,2021
144,Notebook,Stationery,Tehran,43000,419,2,2022
444,Notebook,Stationery,Ahvaz,78000,185,2,2021
348,Desk Lamp,Office Supplies,Isfahan,898000,484,12,2022
580,Notebook,Stationery,Tehran,199000,353,11,2022
705,Monitor,Electronics,Kermanshah,35339000,40,10,2020
589,Table,Furniture,Kermanshah,4910000,17,3,2024
525,Keyboard,Electronics,Kermanshah,35789000,11,6,2021
484,Chair,Furniture,Qom,3696000,147,4,2024
180,Pen,Stationery,Rasht,93000,96,3,2024
310,Printer,Electronics,Rasht,32402000,18,4,2021
842,Headphone,Electronics,Qom,32507000,29,10,2024
370,Keyboard,Electronics,Kermanshah,14321000,7,3,2024
273,Chair,Furniture,Qom,1497000,75,2,2022
777,Monitor,Electronics,Tabriz,33461000,13,3,2021
980,Chair,Furniture,Mashhad,630000,53,4,2024
949,Tablet,Electronics,Rasht,13916000,37,7,2023
801,Monitor,Electronics,,13568000,47,4,2023
410,Notebook,Stationery,Rasht,163000,462,12,2024
431,Tablet,Electronics,Tabriz,46437000,14,11,2024
429,Printer,Electronics,Ahvaz,13063000,46,6,2021
299,Monitor,Electronics,Shiraz,3154000,,12,2024
252,Desk Lamp,Office Supplies,Karaj,617000,12,1,2023
848,Smartphone,Electronics,Mashhad,35820000,46,4,2021
604,Table,Furniture,Qom,2437000,100,9,
728,Tablet,Electronics,Mashhad,31775000,18,6,2021
662,Mouse,Electronics,Tabriz,17151000,27,11,2022
585,Monitor,Electronics,Mashhad,7463000,27,6,2022
433,Keyboard,Electronics,Rasht,44275000,16,5,2020
214,Table,Furniture,Tehran,2894000,353,5,2024
882,Smartphone,Electronics,Tabriz,46431000,28,12,2020
776,Pen,Stationery,Shiraz,47000,22,2,2024
252,Bookshelf,Furniture,Isfahan,4000000,141,,2021
798,,Electronics,Shiraz,36678000,28,5,2024
155,Notebook,Stationery,Shiraz,64000,43,10,2020
504,Keyboard,Electronics,Shiraz,42252000,15,9,2020
206,Monitor,Electronics,Karaj,6859000,16,5,2020
323,Monitor,Electronics,Karaj,46718000,7,10,2022
382,Bookshelf,Furniture,Karaj,2702000,383,9,2022
641,Desk Lamp,Office Supplies,Ahvaz,403000,27,11,2022
361,Smartphone,Electronics,Shiraz,3323000,214,5,2023
986,Printer,Electronics,Qom,39090000,34,6,2021
659,Keyboard,Electronics,Ahvaz,29198000,13,5,2023
887,Monitor,Electronics,Karaj,18333000,50,,2024
833,Headphone,Electronics,Ahvaz,10335000,38,3,2021
168,Notebook,Stationery,Qom,16000,107,9,2020
253,Notebook,Stationery,Kermanshah,41000,143,10,2023
596,Mouse,Electronics,Ahvaz,1896000,18,11,2022
582,Mouse,Electronics,Rasht,40592000,38,11,2020
937,Notebook,Stationery,Rasht,116000,401,2,2022
660,Laptop,Electronics,Isfahan,43307000,44,8,2024
554,Tablet,Electronics,Qom,47313000,41,8,
912,Tablet,Electronics,Isfahan,40507000,14,4,2022
484,Bookshelf,Furniture,Tabriz,1827000,32,8,2023
951,Monitor,Electronics,Ahvaz,38583000,27,5,2023
860,Desk Lamp,Office Supplies,Mashhad,261000,176,11,2022
203,Monitor,Electronics,Isfahan,37458000,4,2,2022
893,Tablet,Electronics,Tabriz,4935000,32,12,2022
263,Laptop,Electronics,Rasht,39357000,43,7,2022
169,Tablet,Electronics,Ahvaz,15540000,21,6,2024
138,Keyboard,Electronics,Rasht,15195000,18,5,2021
402,Tablet,Electronics,Mashhad,29818000,49,4,2022
128,Monitor,Electronics,Rasht,33293000,29,2,
930,Headphone,Electronics,Mashhad,8601000,348,2,2024
410,Keyboard,Electronics,Shiraz,41320000,29,,2022
774,Notebook,Stationery,Shiraz,131000,138,4,2023
318,Desk Lamp,Office Supplies,Shiraz,558000,54,6,2023
718,Headphone,Electronics,Isfahan,45872000,50,5,2020
485,Bookshelf,Furniture,Shiraz,2051000,405,8,2021
130,Headphone,Electronics,Rasht,26448000,36,3,2023
393,Monitor,Electronics,Tabriz,2500000,161,4,2022
762,Mouse,Electronics,Tabriz,16518000,2,3,2024
109,Camera,Electronics,Mashhad,4222000,49,8,2020
659,Printer,Electronics,Tehran,6593000,128,1,2022
555,,Stationery,Qom,104000,90,2,2021
997,Laptop,Electronics,Karaj,44034000,39,6,2023
652,Bookshelf,Furniture,Isfahan,4712000,346,10,
220,Mouse,Electronics,Tabriz,20356000,1,4,2023
619,Printer,Electronics,Kermanshah,45726000,31,3,2021
828,Mouse,Electronics,Tehran,44424000,5,1,2023
876,Monitor,Electronics,Tehran,42448000,32,,2020
255,Smartphone,,Shiraz,19230000,42,8,2021
100,Table,Furniture,Isfahan,3017000,450,11,2021
743,Desk Lamp,Office Supplies,Tehran,887000,106,6,2021
179,Table,Furniture,Ahvaz,1417000,73,4,2024
637,Mouse,Electronics,Rasht,33442000,34,12,2022
635,Desk Lamp,Office Supplies,Isfahan,801000,125,5,2024
923,Camera,Electronics,Shiraz,7067000,155,9,2022
466,Mouse,Electronics,Qom,10659000,47,12,2021
342,Printer,Electronics,Qom,35054000,41,2,2024
687,Camera,Electronics,Kermanshah,4278000,168,11,2023
739,Notebook,Stationery,Ahvaz,171000,405,3,2022
431,Bookshelf,Furniture,Karaj,3914000,48,11,2020
869,,Electronics,Karaj,35921000,28,4,2022
395,Bookshelf,Furniture,Qom,1823000,476,4,2023
834,Notebook,Stationery,Ahvaz,98000,276,4,2021
930,Desk Lamp,Office Supplies,Mashhad,716000,290,10,2021
124,Table,Furniture,Isfahan,935000,209,11,2023
480,Smartphone,,Isfahan,47939000,10,7,2023
287,Keyboard,Electronics,Kermanshah,40383000,48,7,2021
887,Smartphone,Electronics,Rasht,6577000,183,4,2021
418,Table,Furniture,Tehran,2139000,271,1,2020
929,Table,Furniture,Rasht,2445000,37,12,
690,Pen,Stationery,Mashhad,163000,219,3,2020
925,Notebook,Stationery,Kermanshah,48000,206,12,2020
884,Desk Lamp,Office Supplies,Isfahan,381000,132,8,2022
923,Camera,Electronics,Ahvaz,34469000,41,3,2020
381,Headphone,Electronics,Ahvaz,1569000,71,2,2021
317,Headphone,Electronics,Ahvaz,32511000,10,8,2024
786,Laptop,Electronics,Karaj,22195000,24,10,2020
111,Keyboard,Electronics,Shiraz,4904000,204,8,2020
342,Tablet,Electronics,Kermanshah,22433000,49,7,2022
319,Chair,Furniture,Tehran,1896000,138,8,2024
551,Smartphone,Electronics,Tehran,41079000,17,7,2023
254,Laptop,Electronics,Tabriz,47715000,19,10,2021
563,Camera,Electronics,Mashhad,46598000,44,5,2023
528,Desk Lamp,Office Supplies,Isfahan,67000,477,6,2024
241,Chair,Furniture,Mashhad,2038000,85,11,2021
214,Camera,Electronics,Rasht,37059000,18,10,2022
211,Desk Lamp,Office Supplies,Shiraz,403000,305,2,2022
272,Laptop,Electronics,Ahvaz,20447000,48,11,2024
995,Camera,Electronics,Isfahan,27680000,19,1,2022
149,Keyboard,Electronics,Rasht,38356000,10,5,2022
212,Printer,Electronics,Karaj,15607000,7,8,2021
690,,,Tabriz,11944000,2,5,2021
618,Monitor,Electronics,,40210000,28,9,2020
456,Bookshelf,Furniture,Rasht,1908000,351,10,
734,Bookshelf,Furniture,Karaj,1007000,425,8,2020
360,Printer,Electronics,Tehran,4155000,199,4,2024
231,Smartphone,Electronics,Tehran,40765000,50,10,2022
790,Bookshelf,Furniture,Rasht,1436000,133,11,2024
129,Laptop,Electronics,Rasht,25305000,26,6,2021
908,Mouse,Electronics,Shiraz,36987000,20,5,2020
966,Laptop,Electronics,Shiraz,29163000,36,1,
412,Chair,Furniture,Shiraz,2212000,149,5,2022
779,Laptop,Electronics,Qom,30106000,36,5,2024
